company_id,company_name_public,sic_code,regional_folder,website_available,website_text_status,quality_flag,n_pages,company_text_length,crawl_date
RMCT_COMP_0177,Gorge Fabrications Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2247,not_publicly_released_in_current_extract
RMCT_COMP_0178,Gorton Structures Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,12457,not_publicly_released_in_current_extract
RMCT_COMP_0179,H J Speake Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2798,not_publicly_released_in_current_extract
RMCT_COMP_0180,Harris Manufacturing Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,10061,not_publicly_released_in_current_extract
RMCT_COMP_0181,High Speed Lasers Limited,25110,Metal_Structures___Fabrication,True,PARTIAL,short_but_usable,1,898,not_publicly_released_in_current_extract
RMCT_COMP_0182,Instalair Midlands Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2467,not_publicly_released_in_current_extract
RMCT_COMP_0183,J B Products Dudley Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,3284,not_publicly_released_in_current_extract
RMCT_COMP_0184,K Guard International Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,4757,not_publicly_released_in_current_extract
RMCT_COMP_0185,Keiths High Seats Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,5321,not_publicly_released_in_current_extract
RMCT_COMP_0186,Kirmell Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1740,not_publicly_released_in_current_extract
RMCT_COMP_0187,La Manufacturing Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,7745,not_publicly_released_in_current_extract
RMCT_COMP_0188,Limitless Fabrications Limited,25110,Metal_Structures___Fabrication,True,PARTIAL,short_but_usable,1,652,not_publicly_released_in_current_extract
RMCT_COMP_0189,Link Stadium Seating Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2786,not_publicly_released_in_current_extract
RMCT_COMP_0190,Lite Haus Uk Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,39721,not_publicly_released_in_current_extract
RMCT_COMP_0191,Lj Lowe Services Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2318,not_publicly_released_in_current_extract
RMCT_COMP_0192,Lycett Fabrications Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,15955,not_publicly_released_in_current_extract
RMCT_COMP_0193,Mackenzie Tools And Productions Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2400,not_publicly_released_in_current_extract
RMCT_COMP_0194,Mark3D Uk Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,39744,not_publicly_released_in_current_extract
RMCT_COMP_0195,Metal Assemblies Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,9131,not_publicly_released_in_current_extract
RMCT_COMP_0196,Metal X Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1582,not_publicly_released_in_current_extract
RMCT_COMP_0197,Midland Fabrication Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,4171,not_publicly_released_in_current_extract
RMCT_COMP_0198,Midland Structures Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,3644,not_publicly_released_in_current_extract
RMCT_COMP_0199,Mpd Engineering Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1603,not_publicly_released_in_current_extract
RMCT_COMP_0200,Murus Facades Limited,25110,Metal_Structures___Fabrication,True,PARTIAL,short_but_usable,1,996,not_publicly_released_in_current_extract
RMCT_COMP_0201,Overhead Line Fittings Uk Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2377,not_publicly_released_in_current_extract
RMCT_COMP_0202,Pink Sand Architectural Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,11277,not_publicly_released_in_current_extract
RMCT_COMP_0203,Professional Fencing Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,3952,not_publicly_released_in_current_extract
RMCT_COMP_0204,Protec Engineering Services Bham Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1143,not_publicly_released_in_current_extract
RMCT_COMP_0205,Qualfab Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,5430,not_publicly_released_in_current_extract
RMCT_COMP_0206,Quality Balustrades Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,4780,not_publicly_released_in_current_extract
RMCT_COMP_0207,Race Spec Cages Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,6441,not_publicly_released_in_current_extract
RMCT_COMP_0208,Rapid Cnc Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,3624,not_publicly_released_in_current_extract
RMCT_COMP_0209,Rhino Steel Fabrications Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,10200,not_publicly_released_in_current_extract
RMCT_COMP_0210,Rmp Products Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,6589,not_publicly_released_in_current_extract
RMCT_COMP_0211,Saddlers Court Mfg Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,5652,not_publicly_released_in_current_extract
RMCT_COMP_0212,Savaria Engineering Services Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1259,not_publicly_released_in_current_extract
RMCT_COMP_0213,Scaffold Construction Products Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2898,not_publicly_released_in_current_extract
RMCT_COMP_0214,Smart Balustrades Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,24529,not_publicly_released_in_current_extract
RMCT_COMP_0215,South Staffs Industries Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1455,not_publicly_released_in_current_extract
RMCT_COMP_0216,Spice Hawk Steel Sections Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1483,not_publicly_released_in_current_extract
RMCT_COMP_0217,Sponmech Safety Systems Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,15417,not_publicly_released_in_current_extract
RMCT_COMP_0218,Stair Designs Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2667,not_publicly_released_in_current_extract
RMCT_COMP_0219,Steel Gates Grill Fabrications Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,3893,not_publicly_released_in_current_extract
RMCT_COMP_0220,Steelway Fensecure Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,16132,not_publicly_released_in_current_extract
RMCT_COMP_0221,Stellex Manufacturing Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,5375,not_publicly_released_in_current_extract
RMCT_COMP_0222,Structural Stairways Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,2107,not_publicly_released_in_current_extract
RMCT_COMP_0223,Terriva Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,14671,not_publicly_released_in_current_extract
RMCT_COMP_0224,Tomorrows Projects Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1561,not_publicly_released_in_current_extract
RMCT_COMP_0225,Tooling 2000 Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,7039,not_publicly_released_in_current_extract
RMCT_COMP_0226,Trident Design And Fabrication Limited,25110,Metal_Structures___Fabrication,True,PARTIAL,short_but_usable,1,972,not_publicly_released_in_current_extract
RMCT_COMP_0227,Uk Loco Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,4669,not_publicly_released_in_current_extract
RMCT_COMP_0228,Ultramatrix Production Services Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,16133,not_publicly_released_in_current_extract
RMCT_COMP_0229,Weatherfast Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable,1,1115,not_publicly_released_in_current_extract
RMCT_COMP_0230,Welded Presswork 1982 Limited,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,6636,not_publicly_released_in_current_extract
RMCT_COMP_0231,X Traweld Services Ltd,25110,Metal_Structures___Fabrication,True,SUCCESS,usable_rich,1,5833,not_publicly_released_in_current_extract
RMCT_COMP_0232,Accurate Laser Cutting Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,4746,not_publicly_released_in_current_extract
RMCT_COMP_0233,Adwin Spring Company Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,4897,not_publicly_released_in_current_extract
RMCT_COMP_0234,Alcina Engineering Ltd,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,3646,not_publicly_released_in_current_extract
RMCT_COMP_0235,Angle Ring Company Limitedthe,25500,Forging__Forming___Pressing,True,PARTIAL,short_but_usable,1,389,not_publicly_released_in_current_extract
RMCT_COMP_0236,Anglo Metal Forming Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,8896,not_publicly_released_in_current_extract
RMCT_COMP_0237,Anvil Alloys Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,10363,not_publicly_released_in_current_extract
RMCT_COMP_0238,Barnshaw Bending Centre Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,15645,not_publicly_released_in_current_extract
RMCT_COMP_0239,Barnshaw Section Benders Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,15646,not_publicly_released_in_current_extract
RMCT_COMP_0240,Baybridge Press Tools Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,5838,not_publicly_released_in_current_extract
RMCT_COMP_0241,Bodill Parker Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,6394,not_publicly_released_in_current_extract
RMCT_COMP_0242,Bracebridge Engineering Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,3192,not_publicly_released_in_current_extract
RMCT_COMP_0243,Brockhouse Group Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,8526,not_publicly_released_in_current_extract
RMCT_COMP_0244,Brooks Forgings Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,4259,not_publicly_released_in_current_extract
RMCT_COMP_0245,Brookvale Manufacturing Co Limitedthe,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,6679,not_publicly_released_in_current_extract
RMCT_COMP_0246,Dudley Tool Engineering Co Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,5063,not_publicly_released_in_current_extract
RMCT_COMP_0247,Dudley Tool Presswork And Engineering Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,5071,not_publicly_released_in_current_extract
RMCT_COMP_0248,Frank Dudley Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,6003,not_publicly_released_in_current_extract
RMCT_COMP_0249,Genex Uk Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,2157,not_publicly_released_in_current_extract
RMCT_COMP_0250,Grove Metal Sections Limited,25500,Forging__Forming___Pressing,True,PARTIAL,short_but_usable,1,979,not_publicly_released_in_current_extract
RMCT_COMP_0251,Gss Fasteners Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,7902,not_publicly_released_in_current_extract
RMCT_COMP_0252,Hhipkiss And Companylimited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,1386,not_publicly_released_in_current_extract
RMCT_COMP_0253,Hipkiss Holdings Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,1381,not_publicly_released_in_current_extract
RMCT_COMP_0254,Kimber Drop Forgings Limited,25500,Forging__Forming___Pressing,True,PARTIAL,short_but_usable,1,526,not_publicly_released_in_current_extract
RMCT_COMP_0255,Leonardt Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,4548,not_publicly_released_in_current_extract
RMCT_COMP_0256,Marrill Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,2713,not_publicly_released_in_current_extract
RMCT_COMP_0257,Marrill Powys Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,2719,not_publicly_released_in_current_extract
RMCT_COMP_0258,Mettis Aerospace Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,18922,not_publicly_released_in_current_extract
RMCT_COMP_0259,Midland Tool And Design Limited,25500,Forging__Forming___Pressing,True,PARTIAL,short_but_usable,1,892,not_publicly_released_in_current_extract
RMCT_COMP_0260,Multi Stroke Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,3189,not_publicly_released_in_current_extract
RMCT_COMP_0261,Pegrex Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,8867,not_publicly_released_in_current_extract
RMCT_COMP_0262,Perforated Stamped Products Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,1125,not_publicly_released_in_current_extract
RMCT_COMP_0263,Presscare Components Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,7845,not_publicly_released_in_current_extract
RMCT_COMP_0264,Pressmark Pressings Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,8949,not_publicly_released_in_current_extract
RMCT_COMP_0265,Quality Springs Pressings Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,22237,not_publicly_released_in_current_extract
RMCT_COMP_0266,Rainsford Lyneslimited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,1640,not_publicly_released_in_current_extract
RMCT_COMP_0267,Rcf Bolt Nut Co Tipton Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,18824,not_publicly_released_in_current_extract
RMCT_COMP_0268,Regent Engineering Co Walsall Limitedthe,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,3328,not_publicly_released_in_current_extract
RMCT_COMP_0269,Sertec Aluminium Structures Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,21627,not_publicly_released_in_current_extract
RMCT_COMP_0270,Sertec Auto Structures Uk Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,21625,not_publicly_released_in_current_extract
RMCT_COMP_0271,Sertec Light Stampings Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,21622,not_publicly_released_in_current_extract
RMCT_COMP_0272,Somers Forge Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,7261,not_publicly_released_in_current_extract
RMCT_COMP_0273,Star Precision Tools Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable,1,2646,not_publicly_released_in_current_extract
RMCT_COMP_0274,Threeway Pressings Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,5784,not_publicly_released_in_current_extract
RMCT_COMP_0275,Victoria Drop Forgings Colimited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,4305,not_publicly_released_in_current_extract
RMCT_COMP_0276,Wh Tildesley Limited,25500,Forging__Forming___Pressing,True,SUCCESS,usable_rich,1,5499,not_publicly_released_in_current_extract
RMCT_COMP_0277,A Gilligan Coatings Ltd,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,3576,not_publicly_released_in_current_extract
RMCT_COMP_0278,Adi Treatments Holdings Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,9893,not_publicly_released_in_current_extract
RMCT_COMP_0279,Adi Treatments Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,9884,not_publicly_released_in_current_extract
RMCT_COMP_0280,Advanced Colour Coatings Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,4602,not_publicly_released_in_current_extract
RMCT_COMP_0281,Alpha Rowen Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,2808,not_publicly_released_in_current_extract
RMCT_COMP_0282,Anochrome Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,32262,not_publicly_released_in_current_extract
RMCT_COMP_0283,Anochrome Technologies Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,32275,not_publicly_released_in_current_extract
RMCT_COMP_0284,Bat Powder Coating Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,8309,not_publicly_released_in_current_extract
RMCT_COMP_0285,Broadway Brass Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1430,not_publicly_released_in_current_extract
RMCT_COMP_0286,Castle Polishing Chrome Plating Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1894,not_publicly_released_in_current_extract
RMCT_COMP_0287,Century Heat Treatment Plating Co Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,20317,not_publicly_released_in_current_extract
RMCT_COMP_0288,Cooper Coated Coil Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,9173,not_publicly_released_in_current_extract
RMCT_COMP_0289,Crown Polishing And Plating Company Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1561,not_publicly_released_in_current_extract
RMCT_COMP_0290,Diamond Coatings Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,4167,not_publicly_released_in_current_extract
RMCT_COMP_0291,Ev Wood Anodising Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1722,not_publicly_released_in_current_extract
RMCT_COMP_0292,Foleshill Metal Finishing Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1647,not_publicly_released_in_current_extract
RMCT_COMP_0293,Foleshill Plating Co Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1643,not_publicly_released_in_current_extract
RMCT_COMP_0294,Goldshill Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1629,not_publicly_released_in_current_extract
RMCT_COMP_0295,Heat Treatment 2000 Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,6761,not_publicly_released_in_current_extract
RMCT_COMP_0296,International Metals And Cable Recycling Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,3058,not_publicly_released_in_current_extract
RMCT_COMP_0297,Ionic Metal Treatments Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1922,not_publicly_released_in_current_extract
RMCT_COMP_0298,Joseph Ash Limited,25610,Surface_Treatment___Coating,True,PARTIAL,short_but_usable,1,513,not_publicly_released_in_current_extract
RMCT_COMP_0299,M A P Powder Coating Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1852,not_publicly_released_in_current_extract
RMCT_COMP_0300,Marque Restore Chrome Plating Limited,25610,Surface_Treatment___Coating,True,PARTIAL,short_but_usable,1,428,not_publicly_released_in_current_extract
RMCT_COMP_0301,Metafin Group Holdings Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,8359,not_publicly_released_in_current_extract
RMCT_COMP_0302,Midland Deburr Finish Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,12025,not_publicly_released_in_current_extract
RMCT_COMP_0303,Midland Paint And Powder Coaters Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1462,not_publicly_released_in_current_extract
RMCT_COMP_0304,Mm Alloy Wheels Repair Ltd,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,5420,not_publicly_released_in_current_extract
RMCT_COMP_0305,Multi Quick Powder Coating Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,6700,not_publicly_released_in_current_extract
RMCT_COMP_0306,Poligrat Uk Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,7332,not_publicly_released_in_current_extract
RMCT_COMP_0307,Portland Alloys Limited,25610,Surface_Treatment___Coating,True,PARTIAL,short_but_usable,1,836,not_publicly_released_in_current_extract
RMCT_COMP_0308,Premier Galvanizing Limited,25610,Surface_Treatment___Coating,True,PARTIAL,short_but_usable,1,352,not_publicly_released_in_current_extract
RMCT_COMP_0309,Premier Plating Works Uk Ltd,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,2547,not_publicly_released_in_current_extract
RMCT_COMP_0310,Professional Polishing Services Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,34946,not_publicly_released_in_current_extract
RMCT_COMP_0311,Profin Protective Finishing Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,4987,not_publicly_released_in_current_extract
RMCT_COMP_0312,Rs Metal Polishing Ltd,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1722,not_publicly_released_in_current_extract
RMCT_COMP_0313,Tamworth Heat Treatment Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1326,not_publicly_released_in_current_extract
RMCT_COMP_0314,Techniques Surfaces Uk Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,5640,not_publicly_released_in_current_extract
RMCT_COMP_0315,Tewkesbury Diamond Chrome Plating Co Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,4745,not_publicly_released_in_current_extract
RMCT_COMP_0316,The Electro Plating Company Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,10523,not_publicly_released_in_current_extract
RMCT_COMP_0317,Unique Plating Polishing Ltd,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,10895,not_publicly_released_in_current_extract
RMCT_COMP_0318,Warley Polishing Company Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable,1,1275,not_publicly_released_in_current_extract
RMCT_COMP_0319,Wedge Group Galvanizing Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,10368,not_publicly_released_in_current_extract
RMCT_COMP_0320,Westgate Coil And Processing Limited,25610,Surface_Treatment___Coating,True,SUCCESS,usable_rich,1,6200,not_publicly_released_in_current_extract
RMCT_COMP_0321,5 Axis Routing Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4010,not_publicly_released_in_current_extract
RMCT_COMP_0322,Ace Forming Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,7405,not_publicly_released_in_current_extract
RMCT_COMP_0323,Ace Sections Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4169,not_publicly_released_in_current_extract
RMCT_COMP_0324,Advanced Innovative Manufacturing Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6538,not_publicly_released_in_current_extract
RMCT_COMP_0325,Aissheet Metal Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6446,not_publicly_released_in_current_extract
RMCT_COMP_0326,Arturn Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,2755,not_publicly_released_in_current_extract
RMCT_COMP_0327,Ashmores Press Brake Tooling Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1316,not_publicly_released_in_current_extract
RMCT_COMP_0328,Ashro Cnc Ltd,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3130,not_publicly_released_in_current_extract
RMCT_COMP_0329,Birmingham Burner Walsall Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,752,not_publicly_released_in_current_extract
RMCT_COMP_0330,Boltight Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,735,not_publicly_released_in_current_extract
RMCT_COMP_0331,Bromsgrove Steel Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,5216,not_publicly_released_in_current_extract
RMCT_COMP_0332,Brown Bear Cnc Design Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,1840,not_publicly_released_in_current_extract
RMCT_COMP_0333,Brown Bear Design Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1840,not_publicly_released_in_current_extract
RMCT_COMP_0334,C N C Speedwell Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6369,not_publicly_released_in_current_extract
RMCT_COMP_0335,Certuss Mechanical Services Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4582,not_publicly_released_in_current_extract
RMCT_COMP_0336,Certuss Uk Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4565,not_publicly_released_in_current_extract
RMCT_COMP_0337,Cla Tools Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,39702,not_publicly_released_in_current_extract
RMCT_COMP_0338,Coilco Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,971,not_publicly_released_in_current_extract
RMCT_COMP_0339,Component Supplies Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3416,not_publicly_released_in_current_extract
RMCT_COMP_0340,Dalloway Precision Engineering Ltd,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,974,not_publicly_released_in_current_extract
RMCT_COMP_0341,Darl Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,5309,not_publicly_released_in_current_extract
RMCT_COMP_0342,Dawley Metals Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,1676,not_publicly_released_in_current_extract
RMCT_COMP_0343,Duright Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,2836,not_publicly_released_in_current_extract
RMCT_COMP_0344,Edwards Engineering Midlands Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,12579,not_publicly_released_in_current_extract
RMCT_COMP_0345,Ejbowmanbirminghamlimited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1150,not_publicly_released_in_current_extract
RMCT_COMP_0346,Electro Discharge Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4491,not_publicly_released_in_current_extract
RMCT_COMP_0347,Evacchair International Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,30507,not_publicly_released_in_current_extract
RMCT_COMP_0348,Evans Prototype Engineering Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,2590,not_publicly_released_in_current_extract
RMCT_COMP_0349,Exactaform Cutting Tools Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,28263,not_publicly_released_in_current_extract
RMCT_COMP_0350,Flangecombe Midlands Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3700,not_publicly_released_in_current_extract
RMCT_COMP_0351,Fourmasters Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6487,not_publicly_released_in_current_extract
RMCT_COMP_0352,G C E Fluid Power Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1941,not_publicly_released_in_current_extract
RMCT_COMP_0353,Gaps Services Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6679,not_publicly_released_in_current_extract
RMCT_COMP_0354,Global Tooling Support Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,2530,not_publicly_released_in_current_extract
RMCT_COMP_0355,Gtec Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1026,not_publicly_released_in_current_extract
RMCT_COMP_0356,Halesowen Components Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6198,not_publicly_released_in_current_extract
RMCT_COMP_0357,Harris Repair Consultancy Service Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3813,not_publicly_released_in_current_extract
RMCT_COMP_0358,Helps Electro Localised Plating Service Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3770,not_publicly_released_in_current_extract
RMCT_COMP_0359,Hewmor Products Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,1643,not_publicly_released_in_current_extract
RMCT_COMP_0360,Hickman Love Tipton Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6093,not_publicly_released_in_current_extract
RMCT_COMP_0361,Hotstart Birmingham Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,10684,not_publicly_released_in_current_extract
